"aclass","meanval","frommodel","var"
2,0,213,"dayofweek_Saturday"
1,0.27741935483871,214,"dayofweek_Saturday"
2,0,214,"dayofweek_Saturday"
1,0.133044554455446,215,"dayofweek_Saturday"
2,0,215,"dayofweek_Saturday"
1,0.0836250486192143,216,"dayofweek_Saturday"
2,0,216,"dayofweek_Saturday"
1,0.0896206752813672,217,"dayofweek_Saturday"
2,0,217,"dayofweek_Saturday"
1,0.119113573407202,218,"dayofweek_Saturday"
2,0,218,"dayofweek_Saturday"
1,0.0830436461954423,219,"dayofweek_Saturday"
2,0,219,"dayofweek_Saturday"
1,0.117453347969265,220,"dayofweek_Saturday"
2,0.000345542501727712,220,"dayofweek_Saturday"
1,0.0621207743426755,221,"dayofweek_Saturday"
2,0,221,"dayofweek_Saturday"
1,0.0914529914529914,222,"dayofweek_Saturday"
2,0.000420875420875421,222,"dayofweek_Saturday"
1,0.0569385593220339,223,"dayofweek_Saturday"
2,0,223,"dayofweek_Saturday"
1,0.300140252454418,224,"dayofweek_Saturday"
2,0.00024981264051961,224,"dayofweek_Saturday"
1,0.0843137254901961,225,"dayofweek_Saturday"
2,0,225,"dayofweek_Saturday"
1,0.318318318318318,226,"dayofweek_Saturday"
2,0.000740740740740741,226,"dayofweek_Saturday"
1,0.104622871046229,227,"dayofweek_Saturday"
2,0,227,"dayofweek_Saturday"
1,0.0710508922670192,228,"dayofweek_Saturday"
2,0,228,"dayofweek_Saturday"
1,0.319465081723626,229,"dayofweek_Saturday"
2,0,229,"dayofweek_Saturday"
1,0.120292299044407,230,"dayofweek_Saturday"
2,0.000340483486550902,230,"dayofweek_Saturday"
1,0.319465081723626,231,"dayofweek_Saturday"
2,0,231,"dayofweek_Saturday"
1,0.0684495383635785,232,"dayofweek_Saturday"
2,0,232,"dayofweek_Saturday"
1,0.107661492238358,233,"dayofweek_Saturday"
2,0,233,"dayofweek_Saturday"
1,0.308022922636103,234,"dayofweek_Saturday"
2,0,234,"dayofweek_Saturday"
1,0.11878453038674,235,"dayofweek_Saturday"
2,0,235,"dayofweek_Saturday"
1,0.0763494318181818,236,"dayofweek_Saturday"
2,0,236,"dayofweek_Saturday"
1,0.10549558390579,237,"dayofweek_Saturday"
2,0,237,"dayofweek_Saturday"
1,0.148071625344353,238,"dayofweek_Saturday"
2,0,238,"dayofweek_Saturday"
1,0.147361206305689,239,"dayofweek_Saturday"
2,0,239,"dayofweek_Saturday"
1,0.0914893617021277,240,"dayofweek_Saturday"
2,0,240,"dayofweek_Saturday"
1,0.0784099197665937,241,"dayofweek_Saturday"
2,0,241,"dayofweek_Saturday"
1,0.0900335008375209,242,"dayofweek_Saturday"
2,0,242,"dayofweek_Saturday"
1,0.0800148864905099,243,"dayofweek_Saturday"
2,0,243,"dayofweek_Saturday"
1,0.0860128617363344,244,"dayofweek_Saturday"
2,0.000448833034111311,244,"dayofweek_Saturday"
1,0.0833333333333333,245,"dayofweek_Saturday"
2,0,245,"dayofweek_Saturday"
1,0.108629441624365,246,"dayofweek_Saturday"
2,0.000364166059723234,246,"dayofweek_Saturday"
1,0.276705276705277,247,"dayofweek_Saturday"
2,0,247,"dayofweek_Saturday"
1,0.116028062601187,248,"dayofweek_Saturday"
2,0,248,"dayofweek_Saturday"
1,0.319465081723626,249,"dayofweek_Saturday"
2,0,249,"dayofweek_Saturday"
1,0.0822179732313576,250,"dayofweek_Saturday"
2,0,250,"dayofweek_Saturday"
1,0.0710978835978836,251,"dayofweek_Saturday"
2,0,251,"dayofweek_Saturday"
1,0.0876120619396903,252,"dayofweek_Saturday"
2,0,252,"dayofweek_Saturday"
1,0.112683438155136,253,"dayofweek_Saturday"
2,0,253,"dayofweek_Saturday"
1,0.0913338997451147,254,"dayofweek_Saturday"
2,0,254,"dayofweek_Saturday"
1,0.103864734299517,255,"dayofweek_Saturday"
2,0,255,"dayofweek_Saturday"
1,0.089471493965876,256,"dayofweek_Saturday"
2,0,256,"dayofweek_Saturday"
1,0.108750632271118,257,"dayofweek_Saturday"
2,0,257,"dayofweek_Saturday"
1,0.0812240272006045,258,"dayofweek_Saturday"
2,0,258,"dayofweek_Saturday"
1,0.193840579710145,259,"dayofweek_Saturday"
2,0.000276854928017719,259,"dayofweek_Saturday"
1,0.0582497968030344,260,"dayofweek_Saturday"
2,0,260,"dayofweek_Saturday"
1,0.319465081723626,261,"dayofweek_Saturday"
2,0,261,"dayofweek_Saturday"
1,0.319634703196347,262,"dayofweek_Saturday"
2,0.00123183050012318,262,"dayofweek_Saturday"
1,0.0759717314487632,263,"dayofweek_Saturday"
2,0,263,"dayofweek_Saturday"
1,0.319465081723626,264,"dayofweek_Saturday"
2,0,264,"dayofweek_Saturday"
1,0.201513718070009,265,"dayofweek_Saturday"
2,0.000546597430992074,265,"dayofweek_Saturday"
1,0.0562679926720754,266,"dayofweek_Saturday"
2,0,266,"dayofweek_Saturday"
1,0.10351468464131,267,"dayofweek_Saturday"
2,0,267,"dayofweek_Saturday"
1,0.0959393128067827,268,"dayofweek_Saturday"
2,0,268,"dayofweek_Saturday"
1,0.155797101449275,269,"dayofweek_Saturday"
2,0,269,"dayofweek_Saturday"
1,0.0720750921890714,270,"dayofweek_Saturday"
2,0,270,"dayofweek_Saturday"
1,0.0923936398796734,271,"dayofweek_Saturday"
2,0,271,"dayofweek_Saturday"
1,0.0942982456140351,272,"dayofweek_Saturday"
2,0,272,"dayofweek_Saturday"
1,0.0856573705179283,273,"dayofweek_Saturday"
2,0,273,"dayofweek_Saturday"
1,0.0926006057983557,274,"dayofweek_Saturday"
2,0.000415800415800416,274,"dayofweek_Saturday"
1,0.0869037995149555,275,"dayofweek_Saturday"
2,0,275,"dayofweek_Saturday"
1,0.0870445344129555,276,"dayofweek_Saturday"
2,0,276,"dayofweek_Saturday"
1,0.10042036431574,277,"dayofweek_Saturday"
2,0,277,"dayofweek_Saturday"
1,0.135390428211587,278,"dayofweek_Saturday"
2,0,278,"dayofweek_Saturday"
1,0.0867985466289867,279,"dayofweek_Saturday"
2,0,279,"dayofweek_Saturday"
1,0.0765379113018598,280,"dayofweek_Saturday"
2,0.000520833333333333,280,"dayofweek_Saturday"
1,0.32089552238806,281,"dayofweek_Saturday"
2,0,281,"dayofweek_Saturday"
1,0.0605122431747819,282,"dayofweek_Saturday"
2,0,282,"dayofweek_Saturday"
1,0.106172839506173,283,"dayofweek_Saturday"
2,0,283,"dayofweek_Saturday"
1,0.0862414761331729,284,"dayofweek_Saturday"
2,0,284,"dayofweek_Saturday"
1,0.179916317991632,285,"dayofweek_Saturday"
2,0,285,"dayofweek_Saturday"
1,0.071003963011889,286,"dayofweek_Saturday"
2,0,286,"dayofweek_Saturday"
1,0.0651910248635537,287,"dayofweek_Saturday"
2,0,287,"dayofweek_Saturday"
1,0.0782672005824536,288,"dayofweek_Saturday"
2,0,288,"dayofweek_Saturday"
1,0.23783185840708,289,"dayofweek_Saturday"
2,0,289,"dayofweek_Saturday"
1,0.159701492537313,290,"dayofweek_Saturday"
2,0.000296208530805687,290,"dayofweek_Saturday"
1,0.194570135746606,291,"dayofweek_Saturday"
2,0,291,"dayofweek_Saturday"
1,0.185185185185185,292,"dayofweek_Saturday"
2,0,292,"dayofweek_Saturday"
1,0.21209117938553,293,"dayofweek_Saturday"
2,0.000269759913676828,293,"dayofweek_Saturday"
1,0.0717863105175292,294,"dayofweek_Saturday"
2,0,294,"dayofweek_Saturday"
1,0.0677592184052947,295,"dayofweek_Saturday"
2,0,295,"dayofweek_Saturday"
1,0.103914934751087,296,"dayofweek_Saturday"
2,0,296,"dayofweek_Saturday"
1,0.0647005717724947,297,"dayofweek_Saturday"
2,0,297,"dayofweek_Saturday"
1,0.0798959494611668,298,"dayofweek_Saturday"
2,0,298,"dayofweek_Saturday"
1,0.313782991202346,299,"dayofweek_Saturday"
2,0.000247892910262766,299,"dayofweek_Saturday"
1,0.309124767225326,300,"dayofweek_Saturday"
2,0.0117252931323283,300,"dayofweek_Saturday"
1,0.0755274261603376,1,"dayofweek_Sunday"
2,0,1,"dayofweek_Sunday"
1,0.0579100614687803,2,"dayofweek_Sunday"
2,0,2,"dayofweek_Sunday"
1,0.0778260869565217,3,"dayofweek_Sunday"
2,0,3,"dayofweek_Sunday"
1,0.204597701149425,4,"dayofweek_Sunday"
2,0.000260010400416017,4,"dayofweek_Sunday"
1,0.0633226609747421,5,"dayofweek_Sunday"
2,0.0005249343832021,5,"dayofweek_Sunday"
1,0.221260815822002,6,"dayofweek_Sunday"
2,0,6,"dayofweek_Sunday"
1,0.0711146624051139,7,"dayofweek_Sunday"
2,0.000451875282422052,7,"dayofweek_Sunday"
1,0.0646567381038867,8,"dayofweek_Sunday"
2,0.000509424350483953,8,"dayofweek_Sunday"
1,0.0642498205312276,9,"dayofweek_Sunday"
2,0,9,"dayofweek_Sunday"
1,0.265973254086181,10,"dayofweek_Sunday"
2,0,10,"dayofweek_Sunday"
1,0.265973254086181,11,"dayofweek_Sunday"
2,0,11,"dayofweek_Sunday"
1,0.0911405295315682,12,"dayofweek_Sunday"
2,0,12,"dayofweek_Sunday"
1,0.0720032180209171,13,"dayofweek_Sunday"
2,0,13,"dayofweek_Sunday"
1,0.258670520231214,14,"dayofweek_Sunday"
2,0,14,"dayofweek_Sunday"
1,0.0677004538577912,15,"dayofweek_Sunday"
2,0,15,"dayofweek_Sunday"
1,0.0796972395369546,16,"dayofweek_Sunday"
2,0,16,"dayofweek_Sunday"
1,0.114303959131545,17,"dayofweek_Sunday"
2,0,17,"dayofweek_Sunday"
1,0.262463343108504,18,"dayofweek_Sunday"
2,0,18,"dayofweek_Sunday"
1,0.103669190448457,19,"dayofweek_Sunday"
2,0.000333444481493831,19,"dayofweek_Sunday"
1,0.0767581475128645,20,"dayofweek_Sunday"
2,0,20,"dayofweek_Sunday"
1,0.265973254086181,21,"dayofweek_Sunday"
2,0,21,"dayofweek_Sunday"
1,0.26401179941003,22,"dayofweek_Sunday"
2,0,22,"dayofweek_Sunday"
1,0.0770562770562771,23,"dayofweek_Sunday"
2,0.000415627597672485,23,"dayofweek_Sunday"
1,0.265578635014837,24,"dayofweek_Sunday"
2,0,24,"dayofweek_Sunday"
1,0.0803249097472924,25,"dayofweek_Sunday"
2,4e-04,25,"dayofweek_Sunday"
1,0.265185185185185,26,"dayofweek_Sunday"
2,0,26,"dayofweek_Sunday"
1,0.265275707898659,27,"dayofweek_Sunday"
2,0.000247218788627936,27,"dayofweek_Sunday"
1,0.252482269503546,28,"dayofweek_Sunday"
2,0.00024931438544004,28,"dayofweek_Sunday"
1,0.0858925143953935,29,"dayofweek_Sunday"
2,0,29,"dayofweek_Sunday"
1,0.0656398973230656,30,"dayofweek_Sunday"
2,0,30,"dayofweek_Sunday"
1,0.0675216899283289,31,"dayofweek_Sunday"
2,0,31,"dayofweek_Sunday"
1,0.125525946704067,32,"dayofweek_Sunday"
2,0,32,"dayofweek_Sunday"
1,0.0720321931589537,33,"dayofweek_Sunday"
2,0,33,"dayofweek_Sunday"
1,0.0846335697399527,34,"dayofweek_Sunday"
2,0,34,"dayofweek_Sunday"
1,0.0841956726246472,35,"dayofweek_Sunday"
2,0,35,"dayofweek_Sunday"
1,0.0738144329896907,36,"dayofweek_Sunday"
2,0,36,"dayofweek_Sunday"
1,0.116612377850163,37,"dayofweek_Sunday"
2,0,37,"dayofweek_Sunday"
1,0.0732510288065844,38,"dayofweek_Sunday"
2,0.000437445319335083,38,"dayofweek_Sunday"
1,0.2416,39,"dayofweek_Sunday"
2,0.00684429234905891,39,"dayofweek_Sunday"
1,0.0951115834218916,40,"dayofweek_Sunday"
2,0,40,"dayofweek_Sunday"
1,0.0716860232278734,41,"dayofweek_Sunday"
2,0,41,"dayofweek_Sunday"
1,0.0857831325301205,42,"dayofweek_Sunday"
2,0.000378644452858766,42,"dayofweek_Sunday"
1,0.0636168691922802,43,"dayofweek_Sunday"
2,0.000521376433785193,43,"dayofweek_Sunday"
1,0.144951140065147,44,"dayofweek_Sunday"
2,0.000286697247706422,44,"dayofweek_Sunday"
1,0.17112810707457,45,"dayofweek_Sunday"
2,0,45,"dayofweek_Sunday"
1,0.265973254086181,46,"dayofweek_Sunday"
2,0,46,"dayofweek_Sunday"
1,0.134498480243161,47,"dayofweek_Sunday"
2,0.000588235294117647,47,"dayofweek_Sunday"
1,0.0734020618556701,48,"dayofweek_Sunday"
2,0.000436490615451768,48,"dayofweek_Sunday"
1,0.0735537190082645,49,"dayofweek_Sunday"
2,0.000435540069686411,49,"dayofweek_Sunday"
1,0.089859437751004,50,"dayofweek_Sunday"
2,0,50,"dayofweek_Sunday"
1,0.186315789473684,51,"dayofweek_Sunday"
2,0.000531067445565587,51,"dayofweek_Sunday"
1,0.189017951425554,52,"dayofweek_Sunday"
2,0,52,"dayofweek_Sunday"
1,0.086223506743738,53,"dayofweek_Sunday"
2,0,53,"dayofweek_Sunday"
1,0.0443668993020937,54,"dayofweek_Sunday"
2,0.00142045454545455,54,"dayofweek_Sunday"
1,0.107701564380265,55,"dayofweek_Sunday"
2,0,55,"dayofweek_Sunday"
1,0.0812043795620438,56,"dayofweek_Sunday"
2,0.000396196513470681,56,"dayofweek_Sunday"
1,0.0724989874443094,57,"dayofweek_Sunday"
2,0,57,"dayofweek_Sunday"
1,0.264880952380952,58,"dayofweek_Sunday"
2,0.000247279920870425,58,"dayofweek_Sunday"
1,0.0695685969685192,59,"dayofweek_Sunday"
2,0,59,"dayofweek_Sunday"
1,0.0771884432945235,60,"dayofweek_Sunday"
2,0,60,"dayofweek_Sunday"
1,0.0664933135215453,61,"dayofweek_Sunday"
2,0,61,"dayofweek_Sunday"
1,0.255014326647564,62,"dayofweek_Sunday"
2,0.000248880039820806,62,"dayofweek_Sunday"
1,0.0499302649930265,63,"dayofweek_Sunday"
2,0,63,"dayofweek_Sunday"
1,0.0790985417587274,64,"dayofweek_Sunday"
2,0,64,"dayofweek_Sunday"
1,0.23989218328841,65,"dayofweek_Sunday"
2,0.000251635631605435,65,"dayofweek_Sunday"
1,0.264401772525849,66,"dayofweek_Sunday"
2,0,66,"dayofweek_Sunday"
1,0.0801612180922526,67,"dayofweek_Sunday"
2,0,67,"dayofweek_Sunday"
1,0.11925383077948,68,"dayofweek_Sunday"
2,0,68,"dayofweek_Sunday"
1,0.120053655264923,69,"dayofweek_Sunday"
2,0,69,"dayofweek_Sunday"
1,0.265973254086181,70,"dayofweek_Sunday"
2,0,70,"dayofweek_Sunday"
1,0.265973254086181,71,"dayofweek_Sunday"
2,0,71,"dayofweek_Sunday"
1,0.148301574150787,72,"dayofweek_Sunday"
2,0,72,"dayofweek_Sunday"
1,0.180990899898888,73,"dayofweek_Sunday"
2,0,73,"dayofweek_Sunday"
1,0.241803278688525,74,"dayofweek_Sunday"
2,0.000502008032128514,74,"dayofweek_Sunday"
1,0.0492299229922992,75,"dayofweek_Sunday"
2,0,75,"dayofweek_Sunday"
1,0.0481081081081081,76,"dayofweek_Sunday"
2,0.000984251968503937,76,"dayofweek_Sunday"
1,0.265973254086181,77,"dayofweek_Sunday"
2,0,77,"dayofweek_Sunday"
1,0.122184300341297,78,"dayofweek_Sunday"
2,0,78,"dayofweek_Sunday"
1,0.140723270440252,79,"dayofweek_Sunday"
2,0,79,"dayofweek_Sunday"
1,0.0636105188343994,80,"dayofweek_Sunday"
2,0,80,"dayofweek_Sunday"
1,0.088047220855878,81,"dayofweek_Sunday"
2,0,81,"dayofweek_Sunday"
1,0.265973254086181,82,"dayofweek_Sunday"
2,0,82,"dayofweek_Sunday"
1,0.0784056066579063,83,"dayofweek_Sunday"
2,0,83,"dayofweek_Sunday"
1,0.264880952380952,84,"dayofweek_Sunday"
2,0.000247279920870425,84,"dayofweek_Sunday"
1,0.204104903078677,85,"dayofweek_Sunday"
2,0,85,"dayofweek_Sunday"
1,0.0670433145009416,86,"dayofweek_Sunday"
2,0.000485201358563804,86,"dayofweek_Sunday"
1,0.247910863509749,87,"dayofweek_Sunday"
2,0.000250125062531266,87,"dayofweek_Sunday"
1,0.0665918443696221,88,"dayofweek_Sunday"
2,0.000489476260401371,88,"dayofweek_Sunday"
1,0.0596115204286671,89,"dayofweek_Sunday"
2,0.000578034682080925,89,"dayofweek_Sunday"
1,0.0567173637515843,90,"dayofweek_Sunday"
2,0,90,"dayofweek_Sunday"
1,0.265973254086181,91,"dayofweek_Sunday"
2,0,91,"dayofweek_Sunday"
1,0.102932719953997,92,"dayofweek_Sunday"
2,0,92,"dayofweek_Sunday"
1,0.186974789915966,93,"dayofweek_Sunday"
2,0.00026567481402763,93,"dayofweek_Sunday"
1,0.0568976478067387,94,"dayofweek_Sunday"
2,0,94,"dayofweek_Sunday"
1,0.0895,95,"dayofweek_Sunday"
2,0,95,"dayofweek_Sunday"
1,0.103308183401045,96,"dayofweek_Sunday"
2,0.000334112930170398,96,"dayofweek_Sunday"
1,0.0826408125577101,97,"dayofweek_Sunday"
2,0,97,"dayofweek_Sunday"
1,0.0639285714285714,98,"dayofweek_Sunday"
2,0,98,"dayofweek_Sunday"
1,0.079928154467894,99,"dayofweek_Sunday"
2,0.000401767778224186,99,"dayofweek_Sunday"
1,0.070695102685624,100,"dayofweek_Sunday"
2,0,100,"dayofweek_Sunday"
1,0.0617880566102865,101,"dayofweek_Sunday"
2,0,101,"dayofweek_Sunday"
1,0.0685670261941448,102,"dayofweek_Sunday"
2,0.000471698113207547,102,"dayofweek_Sunday"
1,0.0506938544321722,103,"dayofweek_Sunday"
2,0,103,"dayofweek_Sunday"
1,0.265973254086181,104,"dayofweek_Sunday"
2,0,104,"dayofweek_Sunday"
1,0.0686728395061728,105,"dayofweek_Sunday"
2,0.000470809792843691,105,"dayofweek_Sunday"
1,0.0892768079800499,106,"dayofweek_Sunday"
2,0,106,"dayofweek_Sunday"
1,0.0586877678865809,107,"dayofweek_Sunday"
2,0.0005941770647653,107,"dayofweek_Sunday"
1,0.0955686065136145,108,"dayofweek_Sunday"
2,0,108,"dayofweek_Sunday"
1,0.0932914046121593,109,"dayofweek_Sunday"
2,0.000356125356125356,109,"dayofweek_Sunday"
1,0.113291139240506,110,"dayofweek_Sunday"
2,0,110,"dayofweek_Sunday"
1,0.0474666666666667,111,"dayofweek_Sunday"
2,0.0010351966873706,111,"dayofweek_Sunday"
1,0.121379310344828,112,"dayofweek_Sunday"
2,0.000918554807103491,112,"dayofweek_Sunday"
1,0.0628731998595012,113,"dayofweek_Sunday"
2,0,113,"dayofweek_Sunday"
1,0.061617900172117,114,"dayofweek_Sunday"
2,0,114,"dayofweek_Sunday"
1,0.107314148681055,115,"dayofweek_Sunday"
2,0,115,"dayofweek_Sunday"
1,0.0664192949907236,116,"dayofweek_Sunday"
2,0,116,"dayofweek_Sunday"
1,0.216957605985037,117,"dayofweek_Sunday"
2,0.00127746550843127,117,"dayofweek_Sunday"
1,0.0612384536435169,118,"dayofweek_Sunday"
2,0,118,"dayofweek_Sunday"
1,0.240489130434783,119,"dayofweek_Sunday"
2,0.00050251256281407,119,"dayofweek_Sunday"
1,0.060391363022942,120,"dayofweek_Sunday"
2,0,120,"dayofweek_Sunday"
1,0.0683466972126766,121,"dayofweek_Sunday"
2,0,121,"dayofweek_Sunday"
1,0.0725871857258719,122,"dayofweek_Sunday"
2,0,122,"dayofweek_Sunday"
1,0.105076741440378,123,"dayofweek_Sunday"
2,0.000330906684315023,123,"dayofweek_Sunday"
1,0.0452580727180269,124,"dayofweek_Sunday"
2,0.00127713920817369,124,"dayofweek_Sunday"
1,0.0851975249881009,125,"dayofweek_Sunday"
2,0,125,"dayofweek_Sunday"
1,0.0613854595336077,126,"dayofweek_Sunday"
2,0,126,"dayofweek_Sunday"
1,0.265973254086181,127,"dayofweek_Sunday"
2,0,127,"dayofweek_Sunday"
1,0.0675981873111783,128,"dayofweek_Sunday"
2,0,128,"dayofweek_Sunday"
1,0.264880952380952,129,"dayofweek_Sunday"
2,0.000247279920870425,129,"dayofweek_Sunday"
1,0.0812897366030881,130,"dayofweek_Sunday"
2,0,130,"dayofweek_Sunday"
1,0.0720032180209171,131,"dayofweek_Sunday"
2,0,131,"dayofweek_Sunday"
1,0.238223418573351,132,"dayofweek_Sunday"
2,0.000503397936068462,132,"dayofweek_Sunday"
1,0.0596070596070596,133,"dayofweek_Sunday"
2,0,133,"dayofweek_Sunday"
1,0.0849952516619183,134,"dayofweek_Sunday"
2,0,134,"dayofweek_Sunday"
1,0.0752100840336134,135,"dayofweek_Sunday"
2,0,135,"dayofweek_Sunday"
1,0.224030037546934,136,"dayofweek_Sunday"
2,0,136,"dayofweek_Sunday"
1,0.0486148832156437,137,"dayofweek_Sunday"
2,0,137,"dayofweek_Sunday"
1,0.0616815988973122,138,"dayofweek_Sunday"
2,0,138,"dayofweek_Sunday"
1,0.205098493626883,139,"dayofweek_Sunday"
2,0.00051907604464054,139,"dayofweek_Sunday"
1,0.0784743533537922,140,"dayofweek_Sunday"
2,0,140,"dayofweek_Sunday"
1,0.100958826847152,141,"dayofweek_Sunday"
2,0,141,"dayofweek_Sunday"
1,0.125706214689266,142,"dayofweek_Sunday"
2,0.000303030303030303,142,"dayofweek_Sunday"
1,0.125621007806955,143,"dayofweek_Sunday"
2,0.000604777744179014,143,"dayofweek_Sunday"
1,0.199554069119286,144,"dayofweek_Sunday"
2,0,144,"dayofweek_Sunday"
1,0.20911214953271,145,"dayofweek_Sunday"
2,0,145,"dayofweek_Sunday"
1,0.128591954022989,146,"dayofweek_Sunday"
2,0,146,"dayofweek_Sunday"
1,0.086282113427048,147,"dayofweek_Sunday"
2,0.000376931775348662,147,"dayofweek_Sunday"
1,0.265973254086181,148,"dayofweek_Sunday"
2,0,148,"dayofweek_Sunday"
1,0.0796617712505563,149,"dayofweek_Sunday"
2,0,149,"dayofweek_Sunday"
1,0.191603875134553,150,"dayofweek_Sunday"
2,0.000264061262212833,150,"dayofweek_Sunday"
1,0.11925383077948,151,"dayofweek_Sunday"
2,0,151,"dayofweek_Sunday"
1,0.243169398907104,152,"dayofweek_Sunday"
2,0.000251004016064257,152,"dayofweek_Sunday"
1,0.223192019950125,153,"dayofweek_Sunday"
2,0,153,"dayofweek_Sunday"
1,0.222222222222222,154,"dayofweek_Sunday"
2,0.000255427841634738,154,"dayofweek_Sunday"
1,0.0883078441045881,155,"dayofweek_Sunday"
2,0,155,"dayofweek_Sunday"
1,0.0770887166236003,156,"dayofweek_Sunday"
2,0,156,"dayofweek_Sunday"
1,0.133283693224125,157,"dayofweek_Sunday"
2,0,157,"dayofweek_Sunday"
1,0.10079275198188,158,"dayofweek_Sunday"
2,0.000338983050847458,158,"dayofweek_Sunday"
1,0.0783369803063457,159,"dayofweek_Sunday"
2,0,159,"dayofweek_Sunday"
1,0.0531660692951016,160,"dayofweek_Sunday"
2,0.000730994152046784,160,"dayofweek_Sunday"
1,0.0906329113924051,161,"dayofweek_Sunday"
2,0,161,"dayofweek_Sunday"
1,0.0910941475826972,162,"dayofweek_Sunday"
2,0,162,"dayofweek_Sunday"
1,0.088047220855878,163,"dayofweek_Sunday"
2,0,163,"dayofweek_Sunday"
1,0.0724696356275304,164,"dayofweek_Sunday"
2,0,164,"dayofweek_Sunday"
1,0.264880952380952,165,"dayofweek_Sunday"
2,0.000247279920870425,165,"dayofweek_Sunday"
1,0.240591397849462,166,"dayofweek_Sunday"
2,0,166,"dayofweek_Sunday"
1,0.0709445994420088,167,"dayofweek_Sunday"
2,0.000453103760761214,167,"dayofweek_Sunday"
1,0.0568434423626548,168,"dayofweek_Sunday"
2,0,168,"dayofweek_Sunday"
1,0.168720379146919,169,"dayofweek_Sunday"
2,0.000273149412728763,169,"dayofweek_Sunday"
1,0.0923236514522822,170,"dayofweek_Sunday"
2,0.000358680057388809,170,"dayofweek_Sunday"
1,0.0963724959393611,171,"dayofweek_Sunday"
2,0.000348553502962705,171,"dayofweek_Sunday"
1,0.240268456375839,172,"dayofweek_Sunday"
2,0,172,"dayofweek_Sunday"
1,0.0950347036839295,173,"dayofweek_Sunday"
2,0.000351741118536757,173,"dayofweek_Sunday"
1,0.0458386683738796,174,"dayofweek_Sunday"
2,0,174,"dayofweek_Sunday"
1,0.0658088235294118,175,"dayofweek_Sunday"
2,0,175,"dayofweek_Sunday"
1,0.0699685534591195,176,"dayofweek_Sunday"
2,0.000460405156537753,176,"dayofweek_Sunday"
1,0.0638601498394577,177,"dayofweek_Sunday"
2,0,177,"dayofweek_Sunday"
1,0.0791335101679929,178,"dayofweek_Sunday"
2,0,178,"dayofweek_Sunday"
1,0.070578905630452,179,"dayofweek_Sunday"
2,0.000455788514129444,179,"dayofweek_Sunday"
1,0.0577734501785135,180,"dayofweek_Sunday"
2,0.000611620795107034,180,"dayofweek_Sunday"
1,0.236702127659574,181,"dayofweek_Sunday"
2,0.000252270433905146,181,"dayofweek_Sunday"
1,0.117685733070348,182,"dayofweek_Sunday"
2,0,182,"dayofweek_Sunday"
1,0.0496929089893914,183,"dayofweek_Sunday"
2,0.000881834215167548,183,"dayofweek_Sunday"
1,0.0766267123287671,184,"dayofweek_Sunday"
2,0,184,"dayofweek_Sunday"
1,0.0800536672629696,185,"dayofweek_Sunday"
2,0,185,"dayofweek_Sunday"
1,0.0617880566102865,186,"dayofweek_Sunday"
2,0,186,"dayofweek_Sunday"
1,0.237086092715232,187,"dayofweek_Sunday"
2,0,187,"dayofweek_Sunday"
1,0.265973254086181,188,"dayofweek_Sunday"
2,0,188,"dayofweek_Sunday"
1,0.0728530728530729,189,"dayofweek_Sunday"
2,0,189,"dayofweek_Sunday"
1,0.0565918431868479,190,"dayofweek_Sunday"
2,0,190,"dayofweek_Sunday"
1,0.090176322418136,191,"dayofweek_Sunday"
2,0,191,"dayofweek_Sunday"
1,0.0578352180936995,192,"dayofweek_Sunday"
2,0,192,"dayofweek_Sunday"
1,0.265973254086181,193,"dayofweek_Sunday"
2,0,193,"dayofweek_Sunday"
1,0.106268656716418,194,"dayofweek_Sunday"
2,0.000328839197632358,194,"dayofweek_Sunday"
1,0.0625439212930429,195,"dayofweek_Sunday"
2,0.00053475935828877,195,"dayofweek_Sunday"
1,0.080144079243584,196,"dayofweek_Sunday"
2,0.000400801603206413,196,"dayofweek_Sunday"
1,0.111180124223602,197,"dayofweek_Sunday"
2,0,197,"dayofweek_Sunday"
1,0.116568434839555,198,"dayofweek_Sunday"
2,0.000313577924114142,198,"dayofweek_Sunday"
1,0.0624123422159888,199,"dayofweek_Sunday"
2,0.000536480686695279,199,"dayofweek_Sunday"
1,0.199551569506726,200,"dayofweek_Sunday"
2,0.000261506276150628,200,"dayofweek_Sunday"
1,0.0536249251048532,201,"dayofweek_Sunday"
2,0,201,"dayofweek_Sunday"
1,0.0621312044429018,202,"dayofweek_Sunday"
2,0,202,"dayofweek_Sunday"
1,0.0540785498489426,203,"dayofweek_Sunday"
2,0,203,"dayofweek_Sunday"
1,0.0773576705780096,204,"dayofweek_Sunday"
2,0.00041407867494824,204,"dayofweek_Sunday"
1,0.240687679083095,205,"dayofweek_Sunday"
2,0.00273768043802887,205,"dayofweek_Sunday"
1,0.200223713646532,206,"dayofweek_Sunday"
2,0,206,"dayofweek_Sunday"
1,0.0762639245929734,207,"dayofweek_Sunday"
2,0.000419815281276238,207,"dayofweek_Sunday"
1,0.0725346373268134,208,"dayofweek_Sunday"
2,0.000442086648983201,208,"dayofweek_Sunday"
1,0.159821428571429,209,"dayofweek_Sunday"
2,0,209,"dayofweek_Sunday"
1,0.20067264573991,210,"dayofweek_Sunday"
2,0,210,"dayofweek_Sunday"
1,0.256814921090387,211,"dayofweek_Sunday"
2,0,211,"dayofweek_Sunday"
1,0.0621527777777778,212,"dayofweek_Sunday"
2,0,212,"dayofweek_Sunday"
1,0.0510844748858447,213,"dayofweek_Sunday"
