realDep,routes,match,nTrans,wk,iv,wt,nwk,tiv,id,ntiv,aux,ov,tt,cost,tway,summer,realtime,HHcomp,oppo,male,female,white,visitor,engflu,age,income,disability,nonbinary,duration,dayofweek_Friday,dayofweek_Saturday,dayofweek_Sunday,dayofweek_Weekday,plan_couldhave,plan_known,plan_nonweb,plan_web,access_bike,access_drive,access_walk,egress_bike,egress_drive,egress_walk,worktype_fullO,worktype_fullT,worktype_partialT,worktype_unemp,worktype_unfixed,stu_K12,stu_full,stu_no,stu_part,choicerider_choicerider,choicerider_dependent,choicerider_potentially,purpose_HBEd,purpose_HBO,purpose_HBSh,purpose_HBSo,purpose_HBW,purpose_NHB
792.0,74_921,0.0,1.0,4.68,-23.0,14.32,0.0,11.0,180587,12.0,4.68,19.0,42.0,45.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,70.0,0.0,0,4.922375422362421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
770.0,14,1.0,0.0,5.0,-18.0,13.0,0.0,0.0,180591,18.0,5.0,18.0,36.0,36.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40.0,47.5,0.0,0,8.166666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
816.0,901,0.0,0.0,19.0,-10.0,6.0,0.0,10.0,180591,0.0,19.0,25.0,35.0,35.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40.0,47.5,0.0,0,8.166666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
782.0,83,0.0,0.0,13.0,-15.0,11.0,0.0,0.0,180597,15.0,13.0,24.0,39.0,39.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,60.0,47.5,1.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
780.0,67_921,1.0,1.0,8.44,-14.0,13.56,0.0,8.0,180597,6.0,8.44,22.0,36.0,39.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,60.0,47.5,1.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
752.0,121_87_61,0.0,2.0,3.2,-33.0,6.8,0.0,0.0,180602,33.0,3.2,10.0,43.0,49.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,1.0,0,1.0554819444087304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
787.0,902_62,1.0,1.0,9.66,-32.0,10.34,0.0,23.0,180602,9.0,9.66,20.0,52.0,55.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,1.0,0,1.0554819444087304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
784.0,67,1.0,0.0,1.0,-23.0,11.0,0.0,0.0,180605,23.0,1.0,12.0,35.0,35.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,16.5,0.0,1.0,1,0.9333333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
784.0,902,0.0,0.0,22.0,-17.0,6.0,0.0,17.0,180605,0.0,22.0,28.0,45.0,45.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,16.5,0.0,1.0,1,0.9333333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
797.0,62,1.0,0.0,29.0,-20.0,11.0,0.0,0.0,180607,20.0,29.0,40.0,60.0,60.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,7.5,0.0,0,0.9599570748349223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
808.0,902_3_62,0.0,2.0,13.66,-25.0,9.34,0.0,4.0,180607,21.0,13.66,23.0,48.0,54.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,7.5,0.0,0,0.9599570748349223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
790.0,67,1.0,0.0,13.0,-4.0,11.0,0.0,0.0,180610,4.0,13.0,24.0,28.0,28.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0,30.0,0.0,0,-1.166666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
779.0,902,0.0,0.0,19.0,-4.0,6.0,0.0,4.0,180610,0.0,19.0,25.0,29.0,29.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0,30.0,0.0,0,-1.166666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
812.0,63_21,0.0,1.0,25.0,-30.0,8.0,0.0,0.0,180611,30.0,25.0,33.0,63.0,66.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,30.0,0.0,0,3.1719131611984155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
780.0,74_901,1.0,1.0,20.4,-20.0,10.6,0.0,4.0,180611,16.0,20.4,31.0,51.0,54.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,30.0,0.0,0,3.1719131611984155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
794.0,83,1.0,0.0,9.0,-14.0,11.0,0.0,0.0,180629,14.0,9.0,20.0,34.0,34.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,40.0,70.0,0.0,0,1.7666666666666675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
792.0,3_921,0.0,1.0,8.64,-11.0,15.36,0.0,6.0,180629,5.0,8.64,24.0,35.0,38.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,40.0,70.0,0.0,0,1.7666666666666675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
855.0,63_94,0.0,1.0,5.64,-32.0,6.36,0.0,0.0,180630,32.0,5.64,12.0,44.0,47.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40.0,47.5,0.0,0,2.1833333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
829.0,74_901,1.0,1.0,6.4,-47.0,9.6,0.0,20.0,180630,27.0,6.4,16.0,63.0,66.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40.0,47.5,0.0,0,2.1833333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
798.0,25,1.0,0.0,24.0,-22.0,13.0,0.0,0.0,180639,22.0,24.0,37.0,59.0,59.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,60.0,30.0,0.0,0,-8.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
776.0,923_32,0.0,1.0,14.66,-26.0,7.34,0.0,11.0,180639,15.0,14.66,22.0,48.0,51.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,60.0,30.0,0.0,0,-8.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1168.0,63,1.0,0.0,24.0,-24.0,11.0,0.0,0.0,180822,24.0,24.0,35.0,59.0,59.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,47.5,0.0,0,1.6856847222636855,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1187.0,902_64_63,0.0,2.0,11.88,-23.0,5.12,0.0,16.0,180822,7.0,11.88,17.0,40.0,46.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,47.5,0.0,0,1.6856847222636855,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1090.0,67,1.0,0.0,5.0,-43.0,11.0,0.0,0.0,180844,43.0,5.0,16.0,59.0,59.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,40.0,7.5,0.0,0,-1.7846116923700133,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1106.0,902_63_67,0.0,2.0,1.5,-33.0,6.5,0.0,22.0,180844,11.0,1.5,8.0,41.0,47.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,40.0,7.5,0.0,0,-1.7846116923700133,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1167.0,5,1.0,0.0,5.0,-63.0,8.0,0.0,0.0,180908,63.0,5.0,13.0,76.0,76.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,0,2.9970477756585505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1178.0,540_904_14_22_5,0.0,4.0,4.92,-47.0,23.079999999999927,0.0,16.0,180908,31.0,4.92,27.99999999999993,74.99999999999993,86.99999999999993,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,0,2.9970477756585505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1149.0,63_67,1.0,1.0,0.0,-20.0,8.0,0.0,0.0,180910,20.0,0.0,8.0,28.0,31.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,30.0,0.0,0,-5.149999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1174.0,921_67,0.0,1.0,0.44,-24.0,8.56,0.0,6.0,180910,18.0,0.44,9.0,33.0,36.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,30.0,0.0,0,-5.149999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1199.0,21_61,0.0,1.0,11.0,-27.0,12.0,0.0,0.0,180934,27.0,11.0,23.0,50.0,53.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0,-6.016666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1201.0,902_64,1.0,1.0,23.88,-26.0,7.12,0.0,14.0,180934,12.0,23.88,31.0,57.0,60.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0,-6.016666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
390.0,68_353,0.0,1.0,12.56,-46.0,10.44,0.0,0.0,180964,46.0,12.56,23.0,69.0,72.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0,0,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
390.0,68_902,1.0,1.0,10.06,-65.0,11.94,0.0,31.0,180964,34.0,10.06,22.0,87.0,90.0,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0,0,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
420.0,71_63_94,0.0,2.0,14.56,-30.0,13.44,0.0,0.0,180972,30.0,14.56,28.0,58.0,64.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,1.0,0,9.566666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
446.0,68_902,1.0,1.0,11.3,-38.0,13.7,0.0,14.0,180972,24.0,11.3,25.0,63.0,66.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,1.0,0,9.566666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
432.0,63,1.0,0.0,10.0,-25.0,6.0,0.0,0.0,180978,25.0,10.0,16.0,41.0,41.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,50.0,20.0,1.0,0,8.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
440.0,902,0.0,0.0,29.0,-15.0,6.0,0.0,15.0,180978,0.0,29.0,35.0,50.0,50.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,50.0,20.0,1.0,0,8.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
429.0,94_63,1.0,1.0,22.0,-34.0,10.0,0.0,0.0,180999,34.0,22.0,32.0,66.0,69.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,60.0,20.0,1.0,0,7.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
439.0,923_353_94_63,0.0,3.0,11.38,-36.0,8.62,0.0,2.0,180999,34.0,11.38,20.0,56.0,65.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,60.0,20.0,1.0,0,7.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
541.0,18,1.0,0.0,14.0,-4.0,6.0,0.0,0.0,181046,4.0,14.0,20.0,24.0,24.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,1,6.9833333333333325,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
586.0,18_923,0.0,1.0,3.7,-8.0,6.3,0.0,3.0,181046,5.0,3.7,10.0,18.0,21.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,1,6.9833333333333325,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
547.0,63,1.0,0.0,4.0,-22.0,6.0,0.0,0.0,181050,22.0,4.0,10.0,32.0,32.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,20.0,0.0,0,2.883333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
544.0,902_63,0.0,1.0,5.28,-23.0,6.72,0.0,3.0,181050,20.0,5.28,12.0,35.0,38.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,20.0,0.0,0,2.883333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
545.0,2,1.0,0.0,2.0,-17.0,6.0,0.0,0.0,181055,17.0,2.0,8.0,25.0,25.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,30.0,20.0,0.0,0,8.916666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
535.0,902,0.0,0.0,23.0,-4.0,6.0,0.0,4.0,181055,0.0,23.0,29.0,33.0,33.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,30.0,20.0,0.0,0,8.916666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
536.0,2,1.0,0.0,3.0,-22.0,6.0,0.0,0.0,181059,22.0,3.0,9.0,31.0,31.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,1.0,0,10.066666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
570.0,901_25,0.0,1.0,5.7,-16.0,6.3,0.0,8.0,181059,8.0,5.7,12.0,28.0,31.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,1.0,0,10.066666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
597.0,68_21,0.0,1.0,21.62,-40.0,13.379999999999995,0.0,0.0,181076,40.0,21.62,35.0,75.0,78.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,0,7.5166666666666675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
629.0,68_902,1.0,1.0,8.46,-37.0,13.539999999999964,0.0,15.0,181076,22.0,8.46,21.999999999999964,58.999999999999964,61.999999999999964,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,0,7.5166666666666675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
753.0,17_2,0.0,1.0,6.08,-40.0,10.92,0.0,0.0,181125,40.0,6.08,17.0,57.0,60.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0,70.0,1.0,0,3.283333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
763.0,17_902,1.0,1.0,13.68,-39.0,9.32,0.0,8.0,181125,31.0,13.68,23.0,62.0,65.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0,70.0,1.0,0,3.283333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
724.0,2,1.0,0.0,7.0,-3.0,6.0,0.0,0.0,181126,3.0,7.0,13.0,16.0,16.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,7.5,0.0,0,1.7206849776363318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
749.0,902,0.0,0.0,11.0,-2.0,6.0,0.0,2.0,181126,0.0,11.0,17.0,19.0,19.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,7.5,0.0,0,1.7206849776363318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
725.0,2,1.0,0.0,13.0,-10.0,6.0,0.0,0.0,181131,10.0,13.0,19.0,29.0,29.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,7.5,0.0,0,0.4822474601890702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
722.0,902,0.0,0.0,24.0,-6.0,6.0,0.0,6.0,181131,0.0,24.0,30.0,36.0,36.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,7.5,0.0,0,0.4822474601890702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
