match,nTrans,wk,iv,wt,nwk,tiv,id,tway,ntiv,aux,summer,realtime,HHcomp,oppo,male,female,white,visitor,engflu,age,income,disability,nonbinary,duration,dayofweek_Friday,dayofweek_Saturday,dayofweek_Sunday,dayofweek_Weekday,plan_couldhave,plan_known,plan_nonweb,plan_web,access_bike,access_drive,access_walk,egress_bike,egress_drive,egress_walk,worktype_fullO,worktype_fullT,worktype_partialT,worktype_unemp,worktype_unfixed,stu_K12,stu_full,stu_no,stu_part,choicerider_choicerider,choicerider_dependent,choicerider_potentially,purpose_HBEd,purpose_HBO,purpose_HBSh,purpose_HBSo,purpose_HBW,purpose_NHB
0.0,0.0,10.0,20.0,11.0,0.0,0.0,1115280,0,20.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,90.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,17.28,20.0,17.72,0.0,20.0,1115280,1,0.0,17.28,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,90.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,19.0,27.0,11.0,0.0,0.0,1115299,0,27.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,40.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,9.34,27.0,8.66,0.0,22.0,1115299,1,5.0,9.34,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,40.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,10.38,51.0,7.62,0.0,19.0,1115303,0,32.0,10.38,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,2.0,12.26,41.0,12.74,0.0,32.0,1115303,1,9.0,12.26,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,6.52,31.0,6.48,0.0,14.0,1115305,0,17.0,6.52,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,40.0,20.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,19.0,20.0,6.0,0.0,14.0,1115305,1,6.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,40.0,20.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,5.82,28.0,12.18,0.0,6.0,1115309,0,22.0,5.82,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,60.0,90.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,2.0,33.0,6.0,0.0,33.0,1115309,1,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,60.0,90.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,9.64,24.0,11.36,0.0,10.0,1115312,0,14.0,9.64,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,28.28,24.0,12.72,0.0,24.0,1115312,1,0.0,28.28,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,12.0,35.0,7.0,0.0,0.0,1115314,0,35.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,14.02,33.0,7.98,0.0,33.0,1115314,1,0.0,14.02,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,4.14,38.0,8.86,0.0,10.0,1115315,0,28.0,4.14,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,5.0,30.0,6.0,0.0,30.0,1115315,1,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,7.5,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,8.0,18.0,8.0,6.0,0.0,1115317,0,18.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,60.0,300.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,4.0,22.0,6.0,6.0,22.0,1115317,1,0.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,60.0,300.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,10.98,26.0,12.02,0.0,8.0,1115318,0,18.0,10.98,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,20.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,12.24,26.0,7.76,0.0,26.0,1115318,1,0.0,12.24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,20.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,24.0,23.0,11.0,0.0,0.0,1115319,0,23.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,20.0,18.0,6.0,0.0,18.0,1115319,1,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,14.0,7.0,0.0,0.0,1115320,0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,20.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.2,15.0,10.8,0.0,8.0,1115320,1,7.0,1.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,20.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,13.44,10.0,8.56,0.0,0.0,1115321,0,10.0,13.44,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,47.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,16.0,7.0,5.0,0.0,7.0,1115321,1,0.0,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,47.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,9.82,75.0,15.18,0.0,32.0,1115324,0,43.0,9.82,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2.0,5.56,68.0,7.44,0.0,64.0,1115324,1,4.0,5.56,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,4.0,6.0,11.0,0.0,0.0,1115326,0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,60.0,30.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,5.0,6.0,6.0,0.0,6.0,1115326,1,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,60.0,30.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,2.66,21.0,5.34,0.0,1.0,1115330,0,20.0,2.66,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,7.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.98,11.0,6.02,0.0,11.0,1115330,1,0.0,10.98,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,7.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,24.0,11.0,0.0,0.0,1115333,0,24.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,60.0,30.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,5.0,16.0,6.0,0.0,16.0,1115333,1,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,60.0,30.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,6.0,23.0,10.0,0.0,0.0,1115335,0,23.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,40.0,7.5,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,6.0,41.0,6.0,0.0,41.0,1115335,1,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,40.0,7.5,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,8.5,24.0,6.5,0.0,8.0,1115337,0,16.0,8.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,70.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,10.02,24.0,7.98,0.0,24.0,1115337,1,0.0,10.02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,70.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.32,18.0,7.68,0.0,6.0,1115338,0,12.0,1.32,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,9.8,18.0,8.2,0.0,11.0,1115338,1,7.0,9.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,21.0,15.0,11.0,0.0,0.0,1115348,0,15.0,21.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,90.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,20.38,21.0,11.62,0.0,21.0,1115348,1,0.0,20.38,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,90.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,4.5,12.0,6.5,0.0,4.0,1115349,0,8.0,4.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,2.38,15.0,12.62,0.0,15.0,1115349,1,0.0,2.38,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,22.18,31.0,7.82,0.0,0.0,1115354,0,31.0,22.18,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,47.5,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,6.22,33.0,14.78,0.0,17.0,1115354,1,16.0,6.22,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,47.5,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,9.34,26.0,6.66,0.0,8.0,1115356,0,18.0,9.34,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,85.0,20.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,9.98,22.0,15.02,0.0,22.0,1115356,1,0.0,9.98,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,85.0,20.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,15.22,53.0,14.78,0.0,26.0,1115357,0,27.0,15.22,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,16.1,42.0,6.9,0.0,32.0,1115357,1,10.0,16.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1.0,3.54,9.0,8.46,0.0,4.0,1115358,0,5.0,3.54,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,60.0,47.5,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,4.96,9.0,14.04,0.0,9.0,1115358,1,0.0,4.96,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,60.0,47.5,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,8.0,30.0,10.0,0.0,0.0,1115359,0,30.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,175.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,9.0,23.0,6.0,0.0,23.0,1115359,1,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,175.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,9.0,1.0,6.0,0.0,0.0,1115364,0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,16.0,2.0,6.0,0.0,2.0,1115364,1,0.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,17.12,20.0,6.88,0.0,5.0,1115365,0,15.0,17.12,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,70.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,13.28,21.0,12.72,0.0,21.0,1115365,1,0.0,13.28,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,70.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,26.0,9.0,11.0,0.0,0.0,1115366,0,9.0,26.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,47.5,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,14.0,11.0,6.0,0.0,11.0,1115366,1,0.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,47.5,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,6.66,26.0,9.34,0.0,0.0,1115368,0,26.0,6.66,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0,20.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
