,Model71,Model77,Model89,Model104,Model116
190934,0.9999607801437378,4.934042863169452e-08,0.4254894256591797,0.950822114944458,0.9833366274833679
191065,0.9999724626541138,1.0,0.999997615814209,0.9999911785125732,0.9999312162399292
191066,0.9947465062141418,0.9925386309623718,0.9638911485671997,0.32200539112091064,0.97749924659729
191067,0.9513402581214905,0.999997615814209,0.9661964178085327,1.0,0.9993158578872681
191077,0.002714425092563033,0.47227609157562256,0.0768614411354065,0.45837247371673584,0.6698805093765259
191078,0.8599407076835632,0.9938719272613525,0.645863950252533,0.9999984502792358,0.9720482230186462
191082,0.9927813410758972,0.9936169385910034,0.9569050073623657,0.8746534585952759,0.9342085719108582
191083,0.5291786193847656,0.44457578659057617,0.5903961062431335,0.9018481373786926,0.8820290565490723
191084,0.9999945163726807,0.9999997615814209,0.999916672706604,0.8011935949325562,0.9999078512191772
191086,0.9987890124320984,0.9999992847442627,0.33809494972229004,1.0,1.0
194186,0.9998090863227844,1.0,0.4575898051261902,0.9203940033912659,0.9163925647735596
199370,0.6617717146873474,0.9812193512916565,0.925745964050293,0.9759371280670166,0.9555886387825012
202983,6.393471085885949e-09,0.0016529621789231896,0.46411117911338806,0.48181024193763733,7.045440497677191e-07
213721,1.1169519353870783e-07,0.0006124495412223041,0.45676445960998535,0.4499049186706543,9.998884343076497e-05
215223,0.04530336707830429,0.015870336443185806,0.30821624398231506,0.0020571944769471884,0.0012569860555231571
215827,0.018702413886785507,0.007205014582723379,0.4212331473827362,0.3685077428817749,0.21305400133132935
219976,2.506046925532246e-08,0.014240439981222153,8.520319028093581e-08,0.3936651051044464,0.004768154583871365
225648,0.004022703506052494,0.008983450010418892,0.012772398069500923,0.21626238524913788,3.5062458492163273e-10
230360,0.8468247056007385,1.0,5.4028771575762285e-15,0.9997556805610657,0.9870703220367432
230367,0.0017734692664816976,0.2531013488769531,0.13454657793045044,0.4573381841182709,0.17057564854621887
233195,0.7946776747703552,1.0,0.6220452785491943,0.9990756511688232,0.9831294417381287
235293,0.08994659781455994,0.4747733175754547,0.6700008511543274,0.2391493022441864,0.12389302998781204
1111591,1.0,1.0,1.0,1.0,1.0
1111594,1.0,1.0,1.0,1.0,0.9999995231628418
1111614,1.0,1.0,1.0,1.0,0.11671910434961319
1111629,0.9999549388885498,1.0,1.0,1.0,0.9998753070831299
1111636,1.0,1.0,1.0,1.0,1.0
1111647,0.9999939203262329,1.0,1.0,1.0,1.0
1111648,1.0,1.0,1.0,1.0,0.999997615814209
1111654,1.0,1.0,1.0,1.0,1.0
1111655,1.0,1.0,1.0,1.0,1.0
1111658,1.0,1.0,0.9999974966049194,1.0,1.0
1111660,1.0,1.0,1.0,1.0,1.0
1111669,0.992656409740448,1.0,1.0,1.0,1.0
1111678,1.0,1.0,1.0,1.0,1.0
1111679,1.0,1.0,1.0,1.0,0.007254932075738907
1111683,1.0,1.0,1.0,1.0,0.9999998807907104
1111695,0.9999998807907104,1.0,1.0,1.0,0.9911223649978638
1111696,1.0,1.0,1.0,1.0,1.0
1111702,1.0,1.0,1.0,1.0,1.0
1111706,1.0,1.0,1.0,1.0,1.0
1111709,1.0,1.0,0.9999998807907104,1.0,1.0
1111711,1.0,1.0,1.0,1.0,1.0
1111756,1.0,1.0,1.0,1.0,0.9999792575836182
1111759,1.0,0.9996218681335449,1.0,1.0,1.0
1111775,1.0,1.0,1.0,1.0,1.0
1111776,1.0,1.0,1.0,1.0,1.0
1111787,1.0,1.0,1.0,1.0,0.9999977350234985
1111855,1.0,1.0,1.0,1.0,1.0
1111871,1.0,1.0,0.993790328502655,1.0,1.0
1111872,0.34815311431884766,1.0,0.9998440742492676,1.0,0.9983223080635071
1111879,0.9999873638153076,0.9999998807907104,0.9999996423721313,0.9999961853027344,0.9999998807907104
1111881,0.00525157293304801,1.0,0.061405155807733536,0.24698688089847565,0.1295074075460434
1111884,1.0,1.0,1.0,1.0,0.9967413544654846
1111896,0.999765932559967,0.9999996423721313,1.0,1.0,0.9998185038566589
1111906,1.0,6.057971972950327e-07,1.0,1.0,0.9999996423721313
1111919,1.0,1.0,1.0,1.0,1.0
1111930,1.0,0.9032872915267944,0.9940874576568604,1.0,0.9943658113479614
1111939,0.9999779462814331,1.0,0.6459784507751465,1.0,0.9999819993972778
1111957,1.0,1.0,0.9999996423721313,1.0,1.0
1111974,1.0,1.0,1.0,1.0,1.0
1111980,1.0,1.0,1.0,1.0,1.0
1111999,1.0,1.0,1.0,1.0,0.9999997615814209
1112051,1.0,1.0,1.0,1.0,1.0
1112055,1.0,1.0,0.9999886751174927,1.0,0.9999996423721313
1112056,1.0,0.9999998807907104,0.9999997615814209,1.0,1.0
1112079,1.0,1.0,1.0,1.0,0.9999998807907104
1112082,0.999984622001648,1.0,1.0,1.0,1.0
1112096,1.0,1.0,1.0,1.0,1.0
1112116,1.0,1.0,0.9999995231628418,1.0,1.0
1112148,1.0,1.0,1.0,1.0,1.0
1112153,0.9920713305473328,1.0,0.8576115965843201,1.0,0.9998015761375427
1112158,0.9999997615814209,1.0,1.0,1.0,1.0
1112162,1.0,1.0,1.0,1.0,1.0
1112168,1.0,1.0,0.9999982118606567,1.0,0.5290647149085999
1112169,0.9998986721038818,1.0,1.0,1.0,1.0
1112176,6.955712592571217e-07,2.62604521594767e-06,7.733977440693707e-07,0.04799073189496994,2.360172612903e-10
1112185,1.0,1.0,1.0,1.0,1.0
1112187,0.9986957907676697,1.0,1.0,1.0,0.960513174533844
1112190,1.0,1.0,0.9999886751174927,1.0,0.9953639507293701
1112197,0.9999998807907104,1.0,1.0,1.0,1.0
1112202,0.9738608002662659,0.9999597072601318,0.9999995231628418,1.0,1.0
1112205,0.9907972812652588,0.9999854564666748,0.9999996423721313,1.0,1.0
1112208,0.8391241431236267,1.0,1.0,1.0,1.0
1112210,0.9993476271629333,1.0,1.0,1.0,1.0
1112212,1.0,1.0,1.0,1.0,1.0
1112221,1.0,1.0,1.0,1.0,1.0
1112227,0.9999291896820068,1.0,1.0,1.0,1.0
1112233,1.0,1.0,1.0,1.0,1.0
1112258,1.0,1.0,1.0,1.0,1.0
1112262,1.0,1.0,1.0,1.0,1.0
1112266,1.0,1.0,1.0,1.0,1.0
1112333,1.0,1.0,1.0,1.0,1.0
1112360,1.0,1.0,0.9999996423721313,1.0,0.9784896969795227
1112366,1.0,1.0,1.0,1.0,1.0
1112808,1.0,1.0,1.0,1.0,1.0
1112813,1.0,1.0,1.0,1.0,0.9999904632568359
1112814,1.0,1.0,1.0,1.0,1.0
1112823,1.0,1.0,1.0,1.0,1.0
1112826,1.0,1.0,1.0,1.0,1.0
1112829,1.0,1.0,1.0,1.0,0.9997418522834778
1112830,1.0,1.0,1.0,1.0,1.0
1112834,1.0,1.0,1.0,1.0,0.9998143315315247
1112836,1.0,1.0,1.0,1.0,0.9999535083770752
1112842,0.9999932050704956,1.0,1.0,1.0,0.9919576644897461
1112843,1.0,1.0,1.0,1.0,0.9938027858734131
1112847,1.0,1.0,1.0,1.0,1.0
1112852,1.0,1.0,1.0,1.0,1.0
1112855,1.0,1.0,1.0,1.0,0.9999923706054688
1112859,1.0,1.0,1.0,1.0,0.9999995231628418
1112867,1.0,1.0,1.0,1.0,0.9892383813858032
1112870,1.0,1.0,1.0,1.0,0.9999415874481201
1112872,1.0,1.0,1.0,1.0,1.0
1112885,0.9999997615814209,1.0,0.9684842824935913,1.0,1.0
1112896,1.0,1.0,1.0,1.0,0.9999903440475464
1112913,1.0,1.0,0.9999972581863403,1.0,1.0
1112919,1.0,1.0,1.0,1.0,1.0
1112929,1.0,1.0,1.0,1.0,1.0
1112931,1.0,8.854424231685698e-05,1.0,1.0,6.545212372088827e-09
1112937,1.0,1.0,1.0,1.0,1.0
1113042,0.9999872446060181,1.0,1.0,1.0,1.0
1113043,0.9999980926513672,1.0,1.0,1.0,0.9999967813491821
1113046,1.0,1.0,1.0,1.0,1.0
1113057,1.0,1.0,1.0,1.0,0.9999946355819702
1113061,1.0,1.0,1.0,1.0,1.0
1113067,1.0,0.9999998807907104,1.0,1.0,1.0
1113069,1.0,1.0,1.0,1.0,0.9999895095825195
1113070,1.0,1.0,1.0,1.0,0.9999151229858398
1113072,1.0,1.0,1.0,1.0,1.0
1113080,1.0,1.0,1.0,1.0,0.9999532699584961
1113084,1.0,1.0,1.0,1.0,0.9992166757583618
1113087,0.00011571248614927754,0.00022262404672801495,0.039326924830675125,1.0,0.012671050615608692
1113091,1.0,1.0,1.0,1.0,1.0
1113097,1.0,1.0,1.0,1.0,0.99965500831604
1113107,1.0,1.0,1.0,1.0,0.9975737929344177
1113109,1.0,1.0,1.0,1.0,1.0
1113111,1.0,1.0,1.0,1.0,0.0030193773563951254
1113112,1.0,1.0,1.0,1.0,0.9999668598175049
1113113,1.0,1.0,1.0,1.0,1.0
1113114,1.0,1.0,1.0,1.0,1.0
1113117,1.0,1.0,1.0,1.0,1.0
1113123,1.0,1.0,1.0,1.0,0.9999995231628418
1113127,1.0,1.0,1.0,1.0,0.034465089440345764
1113129,1.0,1.0,1.0,1.0,0.9999997615814209
1113140,1.0,1.0,1.0,1.0,1.0
1113165,1.0,0.9999456405639648,0.9999769926071167,1.0,1.0
1113185,1.0,1.0,1.0,1.0,1.0
1113222,1.0,1.0,0.9970281720161438,1.0,0.9999948740005493
1113228,1.0,1.0,1.0,1.0,0.9999997615814209
1113229,0.9999998807907104,1.0,1.0,1.0,1.0
1113267,1.0,1.0,1.0,1.0,0.9999978542327881
1113275,0.9998489618301392,1.0,1.0,1.0,1.0
1113278,1.0,1.0,1.0,1.0,1.0
1113284,1.0,1.0,1.0,1.0,0.9810241460800171
1113290,1.0,1.0,1.0,1.0,1.0
1113291,1.0,1.0,0.939380943775177,1.0,0.9999904632568359
1113293,1.0,1.0,1.0,1.0,1.0
1113296,1.0,1.0,0.9999972581863403,1.0,1.0
1113298,0.9999996423721313,1.0,0.9994450211524963,1.0,0.9998401403427124
1113301,1.0,1.0,1.0,1.0,1.0
1113303,1.0,1.0,1.0,1.0,1.0
1113306,1.0,1.0,1.0,1.0,1.0
1113308,1.0,1.0,1.0,1.0,1.0
1113309,4.3366824684198946e-05,1.0,0.0570630244910717,1.0,0.23278038203716278
1113341,0.999974250793457,1.0,0.7681440711021423,1.0,1.0
1113342,1.0,1.0,1.0,1.0,1.0
1113346,1.0,1.0,1.0,1.0,1.0
1113353,1.0,1.0,1.0,1.0,1.0
1113354,1.0,1.0,0.9965875148773193,1.0,1.0
1113358,1.0,1.0,1.0,1.0,1.0
1113361,1.0,1.0,1.0,1.0,1.0
1113367,0.9999856948852539,1.0,1.0,1.0,0.9999991655349731
1113379,0.999852180480957,1.0,1.0,1.0,1.0
1113394,1.0,1.0,1.0,1.0,0.007709949277341366
1113402,1.0,1.0,1.0,1.0,1.0
1113403,1.0,0.9465411305427551,0.9995724558830261,1.0,1.0
1113405,1.0,1.0,1.0,1.0,1.0
1113406,1.0,1.0,1.0,1.0,1.0
1113409,1.0,1.0,1.0,1.0,1.0
1113410,1.0,1.0,1.0,1.0,1.0
1113412,1.0,0.9999998807907104,1.0,1.0,1.0
1113416,1.0,1.0,1.0,1.0,1.0
1113567,1.0,1.0,1.0,1.0,1.0
1113568,0.9999998807907104,1.0,1.0,1.0,1.0
1113588,1.0,1.0,1.0,1.0,1.0
1113603,0.9999904632568359,1.0,1.0,1.0,1.0
1113606,1.0,1.0,1.0,1.0,1.0
1113618,1.0,1.0,1.0,1.0,1.0
1113620,1.0,0.9999996423721313,1.0,1.0,1.0
1113622,1.0,1.0,1.0,1.0,0.9999990463256836
1113626,0.9999785423278809,1.0,0.22886604070663452,1.0,0.3208145201206207
1113639,1.0,1.0,1.0,1.0,1.0
1113646,0.9899184107780457,1.0,0.9999998807907104,1.0,0.9988710284233093
1113647,1.0,1.0,1.0,1.0,1.0
1113658,1.0,1.0,1.0,1.0,1.0
1113664,0.999765932559967,0.9999996423721313,1.0,1.0,0.9998185038566589
1113674,1.0,0.9999197721481323,1.0,1.0,0.9999393224716187
1113676,1.0,1.0,1.0,1.0,1.0
1113692,1.0,1.0,1.0,1.0,1.0
1113699,1.0,1.0,1.0,1.0,1.0
1113703,1.0,1.0,1.0,1.0,1.0
1113712,1.0,1.0,1.0,1.0,0.9982284903526306
1113726,1.0,1.0,1.0,1.0,0.9999929666519165
1113727,1.0,1.0,1.0,1.0,1.0
1113729,1.0,1.0,1.0,1.0,1.0
1113734,1.134722424467327e-05,1.0,0.9985778331756592,1.0,1.25271404360916e-09
1113738,1.0,1.0,1.0,1.0,0.9999986886978149
1113740,1.0,1.0,1.0,1.0,1.0
1113748,1.0,1.0,1.0,1.0,1.0
1113758,0.9996505975723267,1.0,0.9998780488967896,1.0,0.9999690055847168
1113759,0.9999984502792358,1.0,1.0,1.0,1.0
1113760,0.9999998807907104,1.0,1.0,1.0,0.9999960660934448
1113762,0.8875879645347595,1.0,1.0,1.0,1.0
1113766,1.0,1.0,1.0,1.0,0.9999980926513672
1113768,1.0,1.0,1.0,1.0,1.0
1113770,1.0,1.0,1.0,1.0,1.0
1113772,0.9999998807907104,1.0,1.0,1.0,1.0
1113787,1.0,1.0,1.0,1.0,1.0
1113791,1.0,1.0,1.0,1.0,0.9999995231628418
1113796,1.0,1.0,1.0,1.0,1.0
1113797,1.0,1.0,1.0,1.0,0.9995926022529602
1113798,1.0,1.0,1.0,1.0,0.5290647149085999
1113799,1.0,0.3659288287162781,1.0,1.0,0.9999910593032837
1113806,0.9999998807907104,1.0,1.0,1.0,1.0
1113875,1.0,1.0,1.0,1.0,0.9998863935470581
1113878,1.0,1.0,1.0,1.0,1.0
1113880,1.0,1.0,1.0,1.0,1.0
1113881,1.0,1.0,1.0,1.0,1.0
1113891,0.9977132081985474,1.0,0.9982649683952332,1.0,0.5290647149085999
1113896,1.0,1.0,1.0,1.0,1.0
1113899,1.0,1.0,1.0,1.0,0.9961028099060059
1113900,0.9999994039535522,1.0,1.0,1.0,1.0
1113902,1.0,1.0,1.0,1.0,1.0
1113903,0.9557767510414124,0.9999971389770508,0.9467257261276245,1.0,0.9999555349349976
1113905,1.0,1.0,1.0,1.0,1.0
1113909,0.9999504089355469,1.0,0.9912176728248596,1.0,0.9990299940109253
1113914,1.0,1.0,1.0,1.0,1.0
1113921,7.5554288574229e-15,1.0432293439232422e-21,1.4865598814139958e-06,0.0006785670411773026,7.524047163087744e-08
1113929,0.9877092838287354,0.0005097426474094391,0.00012420830898918211,1.0,0.014018581248819828
1114254,1.0,1.0,1.0,1.0,1.0
1114255,1.0,1.0,1.0,1.0,1.0
1114257,1.0,1.0,1.0,1.0,1.0
1114258,1.0,1.0,1.0,1.0,0.9999535083770752
1114262,1.0,1.0,1.0,1.0,1.0
1114267,1.0,1.0,1.0,1.0,1.0
1114271,1.0,1.0,1.0,1.0,1.0
1114274,1.0,1.0,1.0,1.0,0.9998445510864258
1114284,1.0,1.0,1.0,1.0,0.9911305904388428
1114286,1.0,1.0,1.0,1.0,1.0
1114291,1.0,1.0,1.0,1.0,0.9999967813491821
1114296,1.0,1.0,1.0,1.0,1.0
1114297,1.0,1.0,1.0,1.0,0.9999817609786987
1114298,1.0,1.0,1.0,1.0,0.9999775886535645
1114299,1.0,1.0,1.0,1.0,1.0
1114300,1.0,0.9981561303138733,1.0,1.0,0.999984860420227
1114305,1.0,1.0,1.0,1.0,1.0
1114322,1.0,1.0,1.0,1.0,1.0
1114324,1.0,1.0,1.0,1.0,1.0
1114353,1.0,1.0,1.0,1.0,0.9999980926513672
1114356,1.0,1.0,1.0,1.0,1.0
1114360,1.0,1.0,1.0,1.0,1.0
1114362,1.0,1.0,1.0,1.0,1.0
1114415,1.0,1.0,1.0,1.0,1.0
1114417,1.0,1.0,1.0,1.0,1.0
1114433,1.0,1.0,1.0,1.0,1.0
1114435,1.0,1.0,0.8858137130737305,1.0,1.0
1114436,1.0,1.0,1.0,1.0,1.0
1114437,1.0,1.0,1.0,1.0,1.0
1114442,1.0,1.0,1.0,1.0,1.0
1114443,1.0,1.0,1.0,1.0,1.0
1114444,0.9999996423721313,1.0,1.0,1.0,1.0
1114449,1.0,1.0,1.0,1.0,1.0
1114455,1.0,1.0,1.0,1.0,1.0
1114457,1.0,1.0,1.0,1.0,1.0
1114466,1.0,0.9992179870605469,0.9970840811729431,1.0,1.0
1114468,1.0,1.0,0.9638911485671997,1.0,1.0
1114471,0.9999994039535522,1.0,1.0,1.0,1.0
1114473,1.0,1.0,1.0,1.0,1.0
1114484,1.0,1.0,1.0,1.0,1.0
1114487,1.0,1.0,1.0,1.0,0.9999992847442627
1114493,1.0,1.0,1.0,1.0,1.0
1114495,0.9999996423721313,1.0,1.0,1.0,0.9999504089355469
1114499,0.9999998807907104,1.0,1.0,1.0,1.0
1114509,1.0,1.0,1.0,1.0,1.0
1114511,1.0,1.0,1.0,1.0,0.9999966621398926
1114513,1.0,1.0,1.0,1.0,1.0
1114515,1.0,0.9957346320152283,0.9999815225601196,1.0,1.0
1114537,1.0,1.0,1.0,1.0,1.0
1114540,1.0,1.0,1.0,1.0,1.0
1114542,1.0,1.0,1.0,1.0,1.0
1114543,1.0,1.0,1.0,1.0,1.0
1114556,1.0,1.0,1.0,1.0,1.0
1114559,0.9999988079071045,1.0,1.0,1.0,0.999841570854187
1114563,0.9999998807907104,1.0,1.0,1.0,1.0
1114572,0.693370521068573,1.0,0.9999997615814209,1.0,0.9997957348823547
1114573,0.9826923608779907,0.9999998807907104,1.0,1.0,1.0
1114578,1.0,1.0,1.0,1.0,1.0
1114635,1.0,1.0,1.0,1.0,1.0
1114639,1.0,1.0,1.0,1.0,1.0
1114960,0.9998377561569214,1.0,0.9999377727508545,0.999995231628418,0.9997057318687439
1114964,1.0,1.0,1.0,0.9999978542327881,1.0
1114966,1.0,1.0,0.9929361939430237,1.0,1.0
1114968,1.0,1.0,1.0,1.0,1.0
1114973,1.0,1.0,1.0,1.0,0.9999996423721313
1114977,1.0,1.0,1.0,1.0,1.0
1114978,1.0,1.0,0.9999998807907104,1.0,0.9999936819076538
1114984,1.0,1.0,1.0,1.0,1.0
1114986,1.0,1.0,1.0,1.0,1.0
1114992,0.9999995231628418,1.0,1.0,1.0,0.9998782873153687
1114993,1.0,1.0,1.0,0.9999362230300903,0.9999722242355347
1115001,1.0,1.0,1.0,1.0,1.0
1115002,1.0,1.0,1.0,1.0,1.0
1115005,1.0,1.0,1.0,1.0,1.0
1115009,1.0,1.0,1.0,1.0,1.0
1115013,1.0,1.0,1.0,1.0,1.0
1115017,1.0,0.9999922513961792,0.9999995231628418,1.0,0.9999067783355713
1115018,0.9944257736206055,0.9999994039535522,1.0,1.0,0.9999390840530396
1115023,1.0,1.0,1.0,1.0,0.9999998807907104
1115030,1.0,1.0,1.0,1.0,1.0
1115036,1.0,1.0,1.0,1.0,1.0
1115038,0.9999995231628418,1.0,1.0,1.0,1.0
1115040,1.0,1.0,1.0,1.0,1.0
1115044,3.0025283194845542e-05,1.3116985275729576e-10,1.0,1.0,1.704202787777831e-07
1115046,0.9985159039497375,0.9999679327011108,1.0,1.0,0.9999607801437378
1115048,1.0,1.0,0.9999984502792358,1.0,1.0
1115054,1.0,1.0,1.0,1.0,0.9999959468841553
1115055,1.0,1.0,1.0,1.0,1.0
1115069,1.0,1.0,1.0,1.0,1.0
1115072,1.0,1.0,1.0,1.0,0.9997369647026062
1115088,1.0,1.0,1.0,1.0,1.0
1115089,0.9999995231628418,1.0,1.0,1.0,1.0
1115093,1.0,1.0,1.0,1.0,0.9999998807907104
1115119,0.9999994039535522,1.0,1.0,1.0,0.9999974966049194
1115123,0.07371726632118225,1.0,1.0,1.0,0.03177178278565407
1115141,1.0,1.0,1.0,1.0,1.0
1115142,1.0,1.0,1.0,1.0,1.0
1115143,1.0,1.0,1.0,1.0,1.0
1115145,1.0,1.0,1.0,1.0,0.9999942779541016
1115147,1.0,1.0,1.0,1.0,1.0
1115151,5.6827218486432685e-08,0.0016270672203972936,0.03224261477589607,1.0,0.0007069113780744374
1115156,1.0,1.0,1.0,1.0,1.0
1115158,1.0,1.0,1.0,1.0,0.9997250437736511
1115160,1.0,1.0,1.0,1.0,1.0
1115164,1.0,0.9999837875366211,1.0,1.0,1.0
1115167,0.9823029637336731,0.9999998807907104,1.0,1.0,1.0
1115171,1.0,1.0,1.0,1.0,0.9999439716339111
1115172,1.0,1.0,1.0,1.0,1.0
1115174,1.0,1.0,1.0,1.0,1.0
1115206,0.9837934374809265,1.0,1.0,1.0,0.9999148845672607
1115207,1.0,1.0,1.0,1.0,1.0
1115208,1.0,1.0,1.0,1.0,1.0
1115210,1.0,1.0,1.0,1.0,1.0
1115211,1.0,1.0,1.0,1.0,0.9999985694885254
1115212,1.0,1.0,1.0,1.0,0.9999996423721313
1115228,0.33417585492134094,4.568233791246712e-08,2.7960129500570474e-07,0.0010511475848034024,0.05400647222995758
1115240,1.0,1.0,1.0,1.0,1.0
1115241,1.0,1.0,1.0,1.0,1.0
1115243,1.0,1.0,1.0,1.0,1.0
1115246,0.9999998807907104,1.0,1.0,1.0,1.0
1115253,1.0,1.0,0.9999982118606567,1.0,0.9999963045120239
1115257,0.9999902248382568,1.0,1.0,1.0,1.0
1115262,1.0,1.0,1.0,1.0,1.0
